id,cost
487909,88.60785
487910,96.54976
487911,106.702576
487912,90.40413
487913,97.31761
487914,97.65698
487915,69.50409
487916,111.09329
487917,91.7599
487918,95.34915
487919,115.95277
487920,101.96616
487921,118.42009
487922,91.43466
487923,110.883286
487924,82.85396
487925,77.7082
487926,111.72818
487927,79.23842
487928,100.039825
487929,103.10462
487930,95.36437
487931,96.66
487932,109.038055
487933,91.98035
487934,108.2227
487935,102.22869
487936,103.86016
487937,107.70389
487938,79.69864
487939,73.818275
487940,76.0341
487941,98.300735
487942,95.56235
487943,108.699844
487944,93.68413
487945,102.3109
487946,84.03211
487947,111.39527
487948,72.526535
487949,106.948456
487950,95.31182
487951,111.01169
487952,116.11283
487953,103.31534
487954,92.07339
487955,75.941696
487956,94.99278
487957,127.41102
487958,108.26226
487959,111.70854
487960,94.056885
487961,95.74852
487962,95.68498
487963,110.583305
487964,101.873245
487965,95.19496
487966,99.98248
487967,102.63158
487968,104.62436
487969,107.07662
487970,99.21828
487971,90.25961
487972,130.53595
487973,74.01664
487974,92.53186
487975,76.790436
487976,96.58371
487977,90.10575
487978,95.5742
487979,96.93616
487980,109.69561
487981,88.709076
487982,88.228615
487983,106.86148
487984,91.07978
487985,96.57849
487986,95.400764
487987,92.60403
487988,101.13292
487989,95.98137
487990,115.123886
487991,64.845764
487992,116.2941
487993,110.58957
487994,90.00286
487995,94.12832
487996,54.90103
487997,99.12717
487998,87.174904
487999,89.53103
488000,102.37216
488001,108.506165
488002,75.29213
488003,124.56451
488004,100.78453
488005,93.72121
488006,90.71948
488007,78.00088
488008,103.677216
488009,87.811165
488010,78.07941
488011,105.14276
488012,110.91122
488013,105.91091
488014,127.0799
488015,76.33229
488016,98.00545
488017,81.58154
488018,87.19027
488019,94.27365
488020,116.84312
488021,99.22844
488022,91.99832
488023,105.950745
488024,107.09778
488025,107.086586
488026,90.84006
488027,109.56134
488028,81.86063
488029,85.22704
488030,81.64391
488031,98.26923
488032,90.087845
488033,110.97276
488034,128.39433
488035,107.19517
488036,95.58218
488037,96.60668
488038,91.53557
488039,110.934494
488040,93.02231
488041,106.03706
488042,124.18587
488043,92.7958
488044,77.408806
488045,107.70572
488046,90.20039
488047,130.79059
488048,95.87468
488049,89.58122
488050,96.14792
488051,93.23506
488052,85.45906
488053,71.0544
488054,90.22166
488055,92.3824
488056,83.58657
488057,94.601295
488058,112.877106
488059,71.538086
488060,84.85744
488061,96.175575
488062,86.421265
488063,110.52288
488064,127.730415
488065,119.6046
488066,115.11499
488067,90.41368
488068,114.97312
488069,142.65791
488070,80.251236
488071,78.87911
488072,92.21788
488073,121.13612
488074,108.35858
488075,119.69041
488076,89.66701
488077,118.44786
488078,101.66881
488079,98.1702
488080,103.486046
488081,109.37186
488082,113.418915
488083,109.57096
488084,84.56525
488085,86.70327
488086,100.39404
488087,107.15947
488088,94.84279
488089,100.63504
488090,67.33493
488091,67.03605
488092,106.9989
488093,66.41819
488094,82.612595
488095,92.37408
488096,106.59448
488097,108.668335
488098,105.825035
488099,97.70125
488100,101.09114
488101,101.24722
488102,99.48154
488103,114.9722
488104,99.42978
488105,103.227425
488106,125.49597
488107,90.04268
488108,92.66547
488109,83.64891
488110,93.875046
488111,105.548004
488112,81.67639
488113,82.19772
488114,110.419754
488115,106.221375
488116,129.72133
488117,105.305046
488118,97.244415
488119,126.20691
488120,94.07046
488121,93.2289
488122,104.21654
488123,91.36109
488124,92.788284
488125,113.682106
488126,94.50437
488127,105.712875
488128,90.27736
488129,98.39612
488130,72.82968
488131,88.919945
488132,103.254745
488133,94.69835
488134,110.5457
488135,114.75549
488136,96.05014
488137,77.324265
488138,94.23386
488139,55.12857
488140,106.046394
488141,105.25615
488142,81.36799
488143,80.34259
488144,113.76747
488145,94.6291
488146,94.983795
488147,76.712616
488148,98.5043
488149,62.575417
488150,91.75606
488151,78.84303
488152,91.92026
488153,99.92926
488154,100.91658
488155,95.08385
488156,88.70288
488157,107.13206
488158,105.37271
488159,102.01393
488160,72.08235
488161,128.07802
488162,114.06632
488163,105.698166
488164,99.557526
488165,89.56623
488166,127.132904
488167,111.70784
488168,92.27477
488169,85.03403
488170,98.44673
488171,108.10971
488172,130.5137
488173,111.414375
488174,114.68917
488175,89.074905
488176,92.10449
488177,67.59665
488178,79.8866
488179,105.35456
488180,99.97667
488181,78.98559
488182,96.84322
488183,85.89285
488184,92.853455
488185,90.82373
488186,89.915215
488187,95.170395
488188,92.52629
488189,121.18235
488190,116.11102
488191,105.04564
488192,91.95833
488193,72.56925
488194,125.29645
488195,75.74534
488196,97.57183
488197,97.81559
488198,67.99753
488199,88.418274
488200,113.76173
488201,71.06702
488202,111.44629
488203,118.68532
488204,115.98467
488205,113.56252
488206,89.97261
488207,104.59706
488208,97.62021
488209,91.32809
488210,92.72661
488211,103.96011
488212,107.035385
488213,115.84611
488214,104.25854
488215,109.05044
488216,96.73734
488217,73.4386
488218,91.78757
488219,118.97586
488220,105.243805
488221,102.8555
488222,98.95357
488223,89.30727
488224,86.89972
488225,108.99673
488226,91.78044
488227,115.37347
488228,93.279495
488229,75.23001
488230,117.66484
488231,95.94905
488232,114.2295
488233,105.69982
488234,66.12625
488235,95.59686
488236,140.60776
488237,86.19469
488238,97.97337
488239,104.00183
488240,73.12058
488241,105.37955
488242,91.27475
488243,101.211395
488244,131.652
488245,99.09528
488246,103.748566
488247,100.095215
488248,84.4745
488249,102.034935
488250,129.09213
488251,96.18304
488252,74.967766
488253,107.44519
488254,89.35375
488255,91.10602
488256,115.21705
488257,119.86188
488258,90.817245
488259,91.95322
488260,77.52265
488261,80.94841
488262,121.72553
488263,109.04789
488264,101.1969
488265,75.33323
488266,118.88617
488267,106.3465
488268,69.64777
488269,77.80561
488270,94.68953
488271,94.95529
488272,131.07379
488273,66.24694
488274,95.831375
488275,115.63751
488276,105.02175
488277,111.46562
488278,89.744804
488279,95.59467
488280,95.76431
488281,88.20882
488282,89.480545
488283,91.88144
488284,103.23854
488285,93.69548
488286,94.32439
488287,101.245865
488288,97.55114
488289,97.3831
488290,92.46803
488291,92.40819
488292,85.34626
488293,106.6436
488294,90.82476
488295,91.35438
488296,97.8591
488297,105.54024
488298,103.24214
488299,94.71615
488300,91.11105
488301,114.01331
488302,101.591965
488303,98.44635
488304,60.88085
488305,135.66039
488306,116.117065
488307,99.764984
488308,82.99298
488309,115.18558
488310,117.11542
488311,107.18338
488312,76.74149
488313,93.5047
488314,91.72869
488315,107.15229
488316,112.78665
488317,79.423294
488318,100.538994
488319,91.136246
488320,83.91325
488321,59.460564
488322,108.76317
488323,102.25685
488324,123.2903
488325,114.61989
488326,75.05114
488327,84.3617
488328,93.66173
488329,91.23773
488330,131.52525
488331,101.482666
488332,77.772026
488333,110.5549
488334,120.41962
488335,101.479034
488336,99.04816
488337,104.313736
488338,119.740746
488339,114.83212
488340,118.199036
488341,134.14044
488342,95.02779
488343,102.76753
488344,122.5305
488345,104.337654
488346,103.176285
488347,94.13776
488348,103.58472
488349,118.77985
488350,103.063286
488351,127.327156
488352,110.333694
488353,95.61763
488354,115.442566
488355,113.11121
488356,110.74382
488357,91.76019
488358,80.29086
488359,91.70494
488360,100.04743
488361,100.97896
488362,107.62538
488363,96.156784
488364,95.460365
488365,104.40317
488366,60.65316
488367,125.00243
488368,106.37083
488369,101.75957
488370,94.54223
488371,92.70947
488372,118.05876
488373,97.36913
488374,97.4785
488375,116.47595
488376,107.089386
488377,107.97493
488378,89.59471
488379,91.89842
488380,93.07464
488381,81.86666
488382,95.46289
488383,93.220856
488384,84.56179
488385,103.12453
488386,119.30483
488387,97.91541
488388,96.38021
488389,144.17584
488390,55.29708
488391,68.45148
488392,109.09683
488393,99.35626
488394,67.14698
488395,102.6385
488396,108.259384
488397,109.09033
488398,104.1534
488399,126.451355
488400,97.46899
488401,105.671104
488402,103.4947
488403,96.60005
488404,102.663864
488405,69.487236
488406,97.58823
488407,120.144775
488408,95.35564
488409,80.18723
488410,90.16079
488411,100.99136
488412,86.09184
488413,94.96499
488414,101.262344
488415,93.5214
488416,91.28579
488417,109.60469
488418,99.38243
488419,64.434166
488420,95.1741
488421,96.97992
488422,91.51143
488423,92.11584
488424,94.23254
488425,92.84531
488426,108.39148
488427,86.90856
488428,93.78917
488429,109.74185
488430,107.40462
488431,118.03512
488432,95.23445
488433,105.68708
488434,115.90034
488435,119.11656
488436,70.43546
488437,103.13827
488438,72.8118
488439,91.44626
488440,89.38236
488441,117.10792
488442,87.39896
488443,93.13545
488444,96.437195
488445,115.79482
488446,102.83756
488447,89.42064
488448,91.487
488449,83.44212
488450,103.23024
488451,91.5869
488452,99.02139
488453,71.54988
488454,119.75486
488455,62.10135
488456,128.41472
488457,119.53235
488458,98.8761
488459,109.700645
488460,78.09488
488461,93.9055
488462,120.65491
488463,135.64589
488464,108.32593
488465,113.96644
488466,59.98284
488467,101.48639
488468,64.05498
488469,126.23543
488470,85.1147
488471,103.28728
488472,63.80706
488473,93.90573
488474,108.69754
488475,94.38804
488476,105.29184
488477,112.11621
488478,99.06201
488479,122.61142
488480,78.590866
488481,102.62667
488482,100.95997
488483,87.301605
488484,90.24617
488485,94.673225
488486,112.86008
488487,103.51708
488488,92.325325
488489,85.33972
488490,114.07687
488491,87.558014
488492,67.22996
488493,100.16175
488494,91.99811
488495,110.71867
488496,111.21766
488497,55.302147
488498,117.41342
488499,117.35843
488500,100.5276
488501,75.34825
488502,88.50072
488503,100.74025
488504,115.22301
488505,136.5135
488506,83.25418
488507,108.77098
488508,101.385056
488509,95.46625
488510,110.7306
488511,98.350494
488512,75.81073
488513,103.28083
488514,87.89775
488515,98.7855
488516,94.2151
488517,115.95247
488518,112.575485
488519,103.2083
488520,95.3277
488521,73.86148
488522,88.63994
488523,96.53931
488524,125.73187
488525,88.965126
488526,96.58174
488527,107.62401
488528,89.358986
488529,88.4572
488530,86.312775
488531,76.47319
488532,101.963394
488533,107.69642
488534,104.84444
488535,112.697784
488536,109.86062
488537,65.66833
488538,114.69969
488539,89.045685
488540,91.25522
488541,94.95569
488542,85.3051
488543,83.415955
488544,90.86235
488545,93.42723
488546,70.22427
488547,73.86676
488548,91.459984
488549,130.77388
488550,101.639465
488551,93.062256
488552,104.625275
488553,74.052704
488554,83.9851
488555,136.41267
488556,101.04167
488557,86.90825
488558,88.9599
488559,89.25162
488560,85.91574
488561,94.068665
488562,104.43828
488563,106.00669
488564,121.75984
488565,91.98198
488566,117.61569
488567,101.86798
488568,101.33247
488569,116.13368
488570,94.02989
488571,91.002914
488572,81.015305
488573,93.4998
488574,125.903725
488575,116.27907
488576,105.81978
488577,96.87452
488578,107.11745
488579,108.89729
488580,124.758896
488581,100.274704
488582,89.34768
488583,90.04565
488584,84.59791
488585,89.878555
488586,87.89516
488587,77.178696
488588,71.86719
488589,71.9853
488590,64.730965
488591,94.5424
488592,88.08861
488593,110.229904
488594,92.35857
488595,93.71836
488596,91.56624
488597,117.932434
488598,81.93466
488599,86.162346
488600,97.742874
488601,64.502785
488602,96.75778
488603,86.76395
488604,87.97116
488605,95.73339
488606,82.44826
488607,93.1718
488608,109.18805
488609,96.26395
488610,121.58094
488611,140.05292
488612,77.95402
488613,90.62308
488614,98.737946
488615,99.93545
488616,114.61026
488617,74.268105
488618,108.83185
488619,110.4039
488620,69.45768
488621,112.09829
488622,118.61409
488623,112.26518
488624,110.27388
488625,93.28145
488626,88.57793
488627,98.95109
488628,107.68332
488629,92.18619
488630,110.53351
488631,104.68649
488632,104.317345
488633,94.499016
488634,108.76977
488635,80.15137
488636,130.04915
488637,93.58829
488638,94.53235
488639,91.859375
488640,87.61882
488641,72.52841
488642,94.036934
488643,74.48476
488644,89.539795
488645,125.07103
488646,102.09444
488647,103.37585
488648,84.64458
488649,114.918
488650,136.01675
488651,102.52949
488652,97.14378
488653,102.285866
488654,101.75541
488655,102.66075
488656,109.41806
488657,90.90233
488658,115.68112
488659,105.958206
488660,108.1378
488661,92.36055
488662,97.66314
488663,87.00253
488664,140.73264
488665,119.10025
488666,106.825134
488667,90.94385
488668,106.10172
488669,115.86455
488670,120.70366
488671,101.59036
488672,92.591675
488673,101.64849
488674,95.55972
488675,101.5188
488676,86.1124
488677,90.86781
488678,100.045685
488679,117.44943
488680,122.13228
488681,99.71094
488682,73.82552
488683,87.17995
488684,124.0132
488685,96.918976
488686,96.6198
488687,92.51712
488688,97.70992
488689,96.74431
488690,95.92326
488691,121.90364
488692,129.75981
488693,101.843834
488694,71.48164
488695,79.37098
488696,93.45831
488697,97.15672
488698,80.20608
488699,98.025375
488700,74.89356
488701,97.21947
488702,87.86493
488703,102.93021
488704,105.955
488705,90.15909
488706,97.99201
488707,97.04745
488708,87.93494
488709,89.594406
488710,120.0482
488711,113.825485
488712,86.66446
488713,97.912605
488714,93.2109
488715,64.61183
488716,92.435974
488717,124.89307
488718,71.85968
488719,117.4624
488720,113.299355
488721,105.58894
488722,95.37842
488723,108.23076
488724,93.214
488725,77.103546
488726,126.075806
488727,112.39151
488728,87.34947
488729,74.89653
488730,91.5085
488731,60.63463
488732,107.739716
488733,99.80025
488734,83.7509
488735,92.80431
488736,101.71034
488737,115.331604
488738,102.04457
488739,90.26097
488740,88.746216
488741,96.88805
488742,89.34997
488743,96.93628
488744,114.107376
488745,95.141014
488746,91.467995
488747,97.94617
488748,102.83287
488749,95.71356
488750,110.67577
488751,95.85297
488752,120.961266
488753,113.91366
488754,91.24911
488755,109.01224
488756,88.15216
488757,86.50975
488758,116.54263
488759,108.69943
488760,90.53144
488761,70.31027
488762,79.70766
488763,89.47119
488764,113.305145
488765,114.48532
488766,100.49379
488767,96.482925
488768,94.52002
488769,115.75651
488770,104.19212
488771,110.01224
488772,96.11252
488773,90.56041
488774,121.46183
488775,118.62901
488776,98.88771
488777,67.73822
488778,125.838455
488779,110.74782
488780,111.76668
488781,114.04938
488782,86.57493
488783,113.46442
488784,62.45588
488785,117.71239
488786,82.78304
488787,93.944046
488788,98.02269
488789,90.494415
488790,97.20336
488791,117.971985
488792,108.80427
488793,95.36603
488794,96.76601
488795,95.24898
488796,108.80943
488797,98.67439
488798,142.44043
488799,74.196724
488800,126.31453
488801,62.132378
488802,117.54889
488803,104.68378
488804,91.30585
488805,106.01398
488806,87.788635
488807,94.64581
488808,116.96296
488809,90.58989
488810,93.49385
488811,124.25479
488812,95.10326
488813,56.745667
488814,69.506516
488815,92.64
488816,106.62868
488817,107.0163
488818,95.432335
488819,106.0632
488820,117.239265
488821,96.2111
488822,105.57566
488823,74.68835
488824,94.815346
488825,108.126114
488826,103.77164
488827,97.20897
488828,98.97548
488829,78.26778
488830,90.2213
488831,78.596146
488832,93.734695
488833,86.145256
488834,91.97786
488835,115.5089
488836,92.6342
488837,93.24081
488838,114.91182
488839,103.136345
488840,117.9922
488841,106.60251
488842,123.27045
488843,109.176834
488844,112.99833
488845,95.26724
488846,67.936165
488847,110.248535
488848,105.24991
488849,99.67807
488850,99.84778
488851,103.018845
488852,96.97069
488853,89.174614
488854,95.563095
488855,67.14041
488856,78.805374
488857,79.50664
488858,112.678795
488859,87.05573
488860,112.44834
488861,143.09352
488862,114.08965
488863,92.12664
488864,91.55792
488865,106.02928
488866,99.65603
488867,92.48811
488868,54.354652
488869,97.75378
488870,95.61762
488871,84.539856
488872,97.72858
488873,91.69504
488874,146.27725
488875,97.220146
488876,113.83824
488877,96.150375
488878,114.404625
488879,68.786095
488880,97.95614
488881,96.73367
488882,95.72305
488883,90.85658
488884,117.946106
488885,98.10625
488886,115.56864
488887,90.23332
488888,121.68026
488889,114.99258
488890,120.38234
488891,95.49281
488892,63.42627
488893,101.54739
488894,90.60054
488895,92.96467
488896,94.263985
488897,105.92761
488898,92.08655
488899,96.66411
488900,133.8797
488901,81.35199
488902,115.84708
488903,100.47579
488904,66.97826
488905,120.63733
488906,100.174774
488907,101.25873
488908,99.240265
488909,56.480034
488910,62.051605
488911,91.358185
488912,115.74217
488913,97.75949
488914,99.89917
488915,108.76341
488916,113.850525
488917,99.16727
488918,98.20727
488919,102.118416
488920,114.01465
488921,94.35488
488922,86.86989
488923,105.52331
488924,95.31972
488925,110.354126
488926,88.29218
488927,99.792564
488928,103.290436
488929,95.785545
488930,91.41287
488931,102.735016
488932,95.05779
488933,67.77411
488934,91.39395
488935,108.050804
488936,78.893425
488937,122.95548
488938,134.89317
488939,100.10174
488940,83.727745
488941,115.64389
488942,106.47647
488943,102.88398
488944,110.89778
488945,108.08564
488946,91.54231
488947,119.3102
488948,128.5166
488949,75.94496
488950,96.5724
488951,106.803986
488952,54.225533
488953,88.56692
488954,110.51897
488955,57.953644
488956,110.12532
488957,90.72668
488958,82.42653
488959,108.551895
488960,88.837074
488961,117.122955
488962,53.63893
488963,70.415184
488964,97.825325
488965,95.96309
488966,106.325165
488967,111.258125
488968,92.45043
488969,86.40126
488970,88.006546
488971,119.00369
488972,99.98217
488973,73.59203
488974,105.62838
488975,102.74772
488976,92.52927
488977,101.24756
488978,113.67215
488979,77.72596
488980,74.892944
488981,70.111015
488982,73.59419
488983,111.93337
488984,86.33819
488985,100.85376
488986,93.069916
488987,114.98137
488988,94.56427
488989,99.60502
488990,89.33699
488991,95.76199
488992,102.79524
488993,89.70125
488994,68.75505
488995,96.21788
488996,90.07722
488997,62.232872
488998,101.54036
488999,121.26297
489000,75.71743
489001,102.85341
489002,109.35075
489003,64.11975
489004,90.33511
489005,99.36632
489006,116.17675
489007,113.340706
489008,112.334404
489009,97.14518
489010,111.989914
489011,103.67098
489012,52.46599
489013,92.26144
489014,94.17293
489015,123.03545
489016,83.768974
489017,91.841064
489018,106.61653
489019,111.10361
489020,93.79328
489021,124.363266
489022,71.827705
489023,66.22438
489024,87.494
489025,101.68004
489026,129.07701
489027,109.33243
489028,90.04168
489029,104.255
489030,95.353874
489031,89.77107
489032,97.11141
489033,98.42166
489034,73.691895
489035,75.769714
489036,107.79029
489037,106.94539
489038,81.51489
489039,80.18701
489040,97.90537
489041,84.71945
489042,107.57553
489043,128.56534
489044,126.28069
489045,115.36006
489046,89.89783
489047,92.93271
489048,103.84038
489049,107.95598
489050,97.58787
489051,85.3715
489052,86.17944
489053,61.66619
489054,108.06748
489055,140.63676
489056,91.641396
489057,94.07934
489058,110.175
489059,86.75438
489060,108.79648
489061,96.71122
489062,90.392136
489063,79.24142
489064,114.93697
489065,90.00763
489066,96.35005
489067,56.678925
489068,100.01546
489069,92.44309
489070,91.58471
489071,87.60763
489072,84.193565
489073,105.0625
489074,94.68603
489075,114.30641
489076,111.28842
489077,120.16562
489078,108.27704
489079,100.45395
489080,78.8153
489081,108.37169
489082,108.22484
489083,98.24753
489084,90.30176
489085,86.39312
489086,131.72185
489087,75.21472
489088,87.80777
489089,131.22263
489090,119.69102
489091,94.76194
489092,72.13477
489093,102.337616
489094,104.65407
489095,110.18237
489096,106.94265
489097,93.23889
489098,94.90013
489099,77.793304
489100,68.31759
489101,93.710556
489102,104.157425
489103,75.576096
489104,110.39454
489105,64.921776
489106,110.34337
489107,106.33351
489108,116.38916
489109,91.89037
489110,94.47067
489111,109.75476
489112,146.72476
489113,71.7837
489114,88.29961
489115,94.29965
489116,62.610275
489117,147.085
489118,95.96824
489119,96.679474
489120,84.229385
489121,78.83602
489122,97.461624
489123,101.80728
489124,91.94779
489125,112.2616
489126,85.88569
489127,120.22628
489128,87.08159
489129,87.65671
489130,119.07364
489131,107.317085
489132,99.38054
489133,93.45731
489134,91.62166
489135,112.40401
489136,114.62839
489137,98.73447
489138,123.438065
489139,118.19597
489140,91.11209
489141,106.606
489142,61.936928
489143,86.724335
489144,95.86118
489145,98.860466
489146,88.748764
489147,57.408737
489148,92.98335
489149,97.51059
489150,104.819305
489151,109.75973
489152,106.19841
489153,94.09972
489154,75.44748
489155,118.63221
489156,90.7106
489157,87.454834
489158,99.69807
489159,103.20354
489160,76.70073
489161,67.467766
489162,77.61131
489163,107.0428
489164,83.4002
489165,74.22684
489166,85.98456
489167,79.10133
489168,115.683624
489169,114.23958
489170,110.76419
489171,104.29997
489172,95.52064
489173,92.249306
489174,92.888245
489175,112.63226
489176,98.6915
489177,93.45234
489178,80.21486
489179,84.60776
489180,83.01115
489181,97.8535
489182,103.19676
489183,108.0365
489184,64.40355
489185,104.90196
489186,98.63372
489187,97.081894
489188,95.41139
489189,97.08226
489190,127.19768
489191,93.035805
489192,96.94734
489193,79.5759
489194,102.724304
489195,117.04615
489196,98.29944
489197,93.98938
489198,97.37515
489199,68.12676
489200,108.01988
489201,110.22481
489202,95.31349
489203,91.81459
489204,110.29051
489205,115.52286
489206,95.4149
489207,100.18601
489208,93.68862
489209,91.89583
489210,83.48884
489211,93.49861
489212,96.69538
489213,113.15921
489214,74.53336
489215,107.05353
489216,92.68878
489217,66.120895
489218,75.399734
489219,132.32928
489220,99.34543
489221,96.71717
489222,83.017136
489223,66.64313
489224,95.49251
489225,108.15457
489226,106.15934
489227,84.1736
489228,116.985
489229,85.9471
489230,97.096695
489231,93.85596
489232,93.890274
489233,92.56708
489234,91.69008
489235,99.2094
489236,101.23082
489237,87.16708
489238,71.21987
489239,115.965675
489240,116.330185
489241,95.662155
489242,99.16368
489243,91.929886
489244,113.03659
489245,73.546715
489246,96.15914
489247,92.150955
489248,108.54469
489249,91.890396
489250,115.800064
489251,95.16252
489252,104.20317
489253,85.2057
489254,93.892075
489255,95.90497
489256,116.553925
489257,92.36258
489258,98.04936
489259,113.55197
489260,107.12269
489261,96.40372
489262,93.77707
489263,105.4987
489264,94.292145
489265,95.79135
489266,85.48354
489267,63.99256
489268,90.82392
489269,104.49852
489270,129.15944
489271,88.22757
489272,115.85448
489273,98.40277
489274,93.83322
489275,97.289536
489276,92.42865
489277,114.05222
489278,88.37098
489279,89.48595
489280,77.292816
489281,102.74852
489282,121.123604
489283,63.53505
489284,96.764244
489285,77.41502
489286,133.11244
489287,143.86871
489288,87.35365
489289,91.92418
489290,91.389435
489291,103.91214
489292,79.266525
489293,107.201866
489294,118.90939
489295,91.25796
489296,80.114365
489297,89.31473
489298,110.863846
489299,98.802475
489300,114.91774
489301,78.57018
489302,96.71626
489303,94.648735
489304,106.82328
489305,113.694695
489306,104.74231
489307,106.63041
489308,122.25882
489309,94.564224
489310,92.985214
489311,92.58458
489312,105.52814
489313,106.23292
489314,96.47635
489315,90.29997
489316,107.226105
489317,87.90371
489318,64.98864
489319,91.752365
489320,103.390274
489321,111.92676
489322,78.24174
489323,93.93442
489324,96.16223
489325,93.60297
489326,94.36098
489327,88.62874
489328,94.27985
489329,100.76998
489330,75.23349
489331,61.681618
489332,106.5367
489333,91.83949
489334,88.703255
489335,83.470726
489336,88.50372
489337,80.624985
489338,100.29483
489339,114.28197
489340,81.647484
489341,127.06903
489342,74.48588
489343,99.264565
489344,97.55325
489345,102.86012
489346,87.00031
489347,91.38252
489348,93.66664
489349,102.15393
489350,99.623695
489351,68.85473
489352,104.95954
489353,129.7393
489354,92.077194
489355,91.5123
489356,100.71511
489357,91.3695
489358,105.36064
489359,96.22916
489360,140.49838
489361,93.47031
489362,117.20776
489363,67.424934
489364,95.29815
489365,78.32097
489366,99.59021
489367,91.409164
489368,112.73222
489369,97.85546
489370,104.134964
489371,75.61792
489372,143.84299
489373,97.07963
489374,89.29248
489375,88.34597
489376,91.00776
489377,119.28515
489378,99.010086
489379,94.71478
489380,116.66448
489381,96.80463
489382,67.361176
489383,94.39171
489384,92.515854
489385,116.75059
489386,111.24602
489387,102.86129
489388,81.43512
489389,107.97814
489390,98.974075
489391,108.85571
489392,114.31054
489393,93.43689
489394,92.681885
489395,80.43683
489396,143.04526
489397,100.16817
489398,96.30127
489399,90.65851
489400,95.59498
489401,92.53
489402,80.151596
489403,69.35636
489404,108.28967
489405,96.71743
489406,103.83463
489407,87.66844
489408,97.28955
489409,117.23024
489410,93.12012
489411,107.70555
489412,90.80912
489413,85.77492
489414,100.62416
489415,86.36497
489416,87.23642
489417,105.74954
489418,104.4379
489419,100.8017
489420,108.2464
489421,65.94959
489422,90.046005
489423,104.09935
489424,56.81855
489425,115.875015
489426,114.91769
489427,76.44501
489428,113.182205
489429,96.19455
489430,68.160225
489431,92.256836
489432,80.85625
489433,95.13701
489434,84.13675
489435,111.240974
489436,91.92489
489437,94.20086
489438,86.47615
489439,89.762115
489440,96.36891
489441,102.32005
489442,105.0681
489443,105.45621
489444,91.344734
489445,86.18509
489446,103.105354
489447,91.69796
489448,88.499054
489449,84.29988
489450,86.664955
489451,97.515366
489452,95.38484
489453,112.82763
489454,72.79734
489455,120.15438
489456,87.1667
489457,96.26499
489458,77.98659
489459,91.79718
489460,95.18903
489461,101.1467
489462,106.46008
489463,117.01268
489464,66.1777
489465,87.65034
489466,89.323
489467,114.42763
489468,113.996956
489469,85.801216
489470,104.145325
489471,131.99791
489472,94.62424
489473,105.525055
489474,85.753395
489475,79.83069
489476,103.94408
489477,91.00952
489478,93.58886
489479,118.42937
489480,96.0613
489481,75.25069
489482,88.98291
489483,112.72543
489484,116.37851
489485,93.76416
489486,90.76149
489487,85.86802
489488,102.523
489489,122.28793
489490,79.316345
489491,109.733345
489492,116.23034
489493,107.801994
489494,94.99283
489495,99.99121
489496,106.46039
489497,94.531
489498,88.49811
489499,109.22409
489500,118.26695
489501,93.72386
489502,116.21808
489503,79.69183
489504,108.88378
489505,91.73593
489506,65.40286
489507,91.03433
489508,99.32402
489509,86.67848
489510,98.66021
489511,82.6798
489512,83.6474
489513,92.13107
489514,90.45231
489515,99.263214
489516,118.57381
489517,132.55489
489518,90.84955
489519,135.49124
489520,106.69446
489521,106.203384
489522,106.8336
489523,115.255585
489524,86.352905
489525,107.324585
489526,98.72959
489527,95.11467
489528,95.86603
489529,97.619415
489530,101.02081
489531,86.73436
489532,88.193085
489533,99.00694
489534,121.32214
489535,97.6739
489536,107.69783
489537,94.34636
489538,94.89161
489539,94.39714
489540,91.8221
489541,90.58583
489542,91.46863
489543,102.71173
489544,83.11401
489545,104.270164
489546,104.04104
489547,109.1761
489548,89.67302
489549,91.602295
489550,114.20929
489551,118.64887
489552,96.74396
489553,118.50096
489554,84.50727
489555,107.794174
489556,84.33429
489557,97.59592
489558,99.64769
489559,95.34288
489560,94.64082
489561,111.8748
489562,107.59179
489563,90.715485
489564,94.46155
489565,84.49074
489566,112.63097
489567,106.10887
489568,114.71757
489569,102.15744
489570,95.97452
489571,116.76723
489572,98.532394
489573,90.16887
489574,104.5629
489575,88.087265
489576,57.790474
489577,96.74864
489578,99.52531
489579,97.518234
489580,99.12944
489581,111.332855
489582,132.37097
489583,108.08049
489584,108.08436
489585,98.58598
489586,113.010284
489587,115.87392
489588,94.910675
489589,96.74431
489590,69.70161
489591,78.38316
489592,140.14682
489593,92.21465
489594,85.074265
489595,88.27385
489596,116.647934
489597,92.0952
489598,104.46417
489599,96.38281
489600,57.2446
489601,75.055916
489602,109.59505
489603,109.29688
489604,96.971085
489605,97.5421
489606,91.7601
489607,61.398148
489608,88.22859
489609,97.31366
489610,105.87261
489611,94.587265
489612,113.346275
489613,88.53094
489614,106.03427
489615,78.446014
489616,103.25448
489617,93.1491
489618,106.70311
489619,90.52692
489620,134.17831
489621,105.41763
489622,98.47061
489623,98.81913
489624,103.08267
489625,95.07924
489626,94.5133
489627,90.79593
489628,73.352974
489629,86.08702
489630,105.88779
489631,111.617294
489632,103.83952
489633,119.85516
489634,110.17819
489635,91.24522
489636,100.432785
489637,95.3858
489638,76.85225
489639,102.31341
489640,95.80328
489641,104.69535
489642,86.8989
489643,95.71949
489644,124.12627
489645,96.37416
489646,68.1037
489647,112.5242
489648,99.56943
489649,98.65364
489650,104.30614
489651,126.358734
489652,76.87597
489653,107.80037
489654,107.88051
489655,97.76385
489656,113.86908
489657,89.61416
489658,96.08628
489659,113.59649
