MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,RL,-0.34524246216956833,-0.24380016218345973,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.5839805414000515,-0.5494721326373805,1.0765235110564575,0.9486862988874132,Gable,CompShg,WdShing,Wd Shng,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,Av,GLQ,0.396434625607505,Unf,-0.2952966955605355,-1.1433873391695168,-0.9096145283796876,GasA,Ex,Y,SBrkr,-1.15838164378383,0.842291968174504,-0.10342778833415932,-0.15942951459281937,1.0851394594887975,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,0.5424556391233719,Gd,Attchd,1.060816304740612,Fin,0.20070961709827145,-0.49257040703670396,TA,TA,Y,-0.49572695937323036,-0.458591857513267,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,1.3557352166696373,0.1458735117383939,WD,Normal,189000
60,RL,1.6419345013881794,0.3076505359675488,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.0926903470132365,-0.5494721326373805,1.1780249456104999,1.1459339155396555,Hip,CompShg,VinylSd,VinylSd,Stone,1.6957093252548214,Ex,TA,PConc,Ex,TA,Gd,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.6194695276734565,1.5673983085610153,GasA,Ex,Y,SBrkr,1.4335256854132896,1.659903396554325,-0.10342778833415932,2.4665265093156936,-0.8545653379506731,-0.2497847528540359,2.59455370546463,1.1818218262498423,1.460632119310771,-0.17295267788621654,Ex,3.440391783137165,Typ,0.5424556391233719,Gd,BuiltIn,1.2223433554129572,RFn,1.7805642639653672,2.7795952474820647,TA,TA,Y,-0.37016417434456955,1.8597729883566194,-0.34978332163674103,-0.11832947984692807,3.0354327951894327,-0.07155586913049995,None,None,None,-0.08428211295110108,-1.974227560040822,0.898156066527388,New,Partial,582933
20,RL,0.19671489152799923,-0.16619791179362173,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.9247292642131336,-0.5494721326373805,-0.6490008763622598,-1.5662208134286775,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,No,LwQ,0.7534908990228891,Unf,-0.2952966955605355,-1.0432871564965478,-0.39746873306789215,GasA,TA,Y,SBrkr,-0.12780218883467706,-0.8111000314380227,-0.10342778833415932,-0.7899665393673378,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-0.9788817520664297,Min1,-1.0044623487157354,None,Attchd,-0.9986535913317883,Unf,-1.3791450297688244,-1.1577319499224863,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdWo,None,-0.08428211295110108,-0.12424823964612235,-1.3586915978395944,WD,Family,118000
20,RL,0.9193246964580893,0.15099280952514177,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.5839805414000515,-0.5494721326373805,1.1780249456104999,1.096622011376595,Gable,CompShg,VinylSd,VinylSd,Stone,0.7875224259678641,Gd,TA,PConc,Gd,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,1.898293211597748,0.7868684185906347,GasA,Ex,Y,SBrkr,0.6451324023771876,-0.8111000314380227,-0.10342778833415932,-0.21325584597600997,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Ex,-0.3475569613230591,Typ,-1.0044623487157354,None,Attchd,1.181961592744871,RFn,0.20070961709827145,0.279875255669366,TA,TA,Y,-0.7782432256877173,0.1820089551613069,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,0.1458735117383939,New,Partial,227680
80,RL,0.19671489152799923,-0.09353662865706931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,-0.9247292642131336,-0.5494721326373805,-0.2091613266280769,-0.9251660593088897,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,TA,TA,PConc,TA,TA,Av,ALQ,-0.14350412931331985,Rec,2.601798227568671,-1.097887256136349,-0.2891301994442431,GasA,Gd,Y,SBrkr,-0.5091165871658636,-0.8111000314380227,-0.10342778833415932,-1.0744771481070596,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,-1.0044623487157354,None,Attchd,-0.47369067664666664,Fin,-1.3791450297688244,-0.6320397628030777,TA,TA,Y,-0.2446013893159087,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,1.3557352166696373,-1.3586915978395944,WD,Normal,135500
70,RL,3.3129696752890125,1.033585195357132,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,-0.9247292642131336,0.37849460579413086,-1.6978490334206957,0.8993743947243525,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,Gd,GLQ,1.835545581263413,Unf,-0.2952966955605355,-1.2912626090273123,0.5578801543406493,GasA,Ex,Y,SBrkr,-0.27208331252755846,0.3335559682937266,-0.10342778833415932,0.07125476276371179,3.024844256928268,-0.2497847528540359,-1.0546305030572005,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,-0.3475569613230591,Typ,0.5424556391233719,TA,Attchd,-2.250488234042463,RFn,0.20070961709827145,0.14040589990299224,TA,TA,Y,-0.7782432256877173,4.025613831208751,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.4942441037250623,0.898156066527388,WD,Normal,223500
80,RL,0.6483460196093055,0.26008161594081913,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,-0.9247292642131336,-0.5494721326373805,-0.24299513814609097,-0.9744779634719503,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.063569076777287,TA,TA,CBlock,TA,TA,Av,ALQ,0.10904786895609822,BLQ,0.47726195060725296,-0.4608860936720005,-0.18079166582059408,GasA,TA,Y,SBrkr,-0.23601303160433812,-0.8111000314380227,-0.10342778833415932,-0.8707060364421237,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,0.5424556391233719,Gd,Attchd,-0.514072439314753,RFn,0.20070961709827145,-0.09561916370164024,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdWo,None,-0.08428211295110108,-0.12424823964612235,-1.3586915978395944,WD,Normal,159950
75,RM,0.8741615836499587,-0.25339145155748466,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,-0.9247292642131336,-0.5494721326373805,-2.5436943213710475,-1.0237898676350108,Hip,CompShg,AsbShng,AsbShng,None,-0.5963814205646419,TA,TA,PConc,TA,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.6060908534557835,-0.6116835609146527,GasA,TA,N,FuseA,-0.2643539666154398,1.6031248251390597,-0.10342778833415932,1.1516261283834661,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,11.182867050642969,TA,2.8090669923937943,Typ,-1.0044623487157354,None,Detchd,-2.775451148727585,Unf,0.20070961709827145,-0.7607807065874227,Fa,Po,N,-0.4643362631160652,1.6462393841317615,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,MnPrv,None,-0.08428211295110108,1.7257310807485773,0.898156066527388,WD,Normal,106000
20,RL,0.33220422995239113,-0.05575276142606205,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.17037436140654103,0.37849460579413086,0.02767535399802154,0.6528148739090496,Hip,CompShg,HdBoard,HdBoard,BrkFace,-0.061199854913399354,TA,TA,CBlock,TA,TA,No,ALQ,0.4290922115906194,LwQ,1.980129941980529,-1.325387671302188,-0.14139583541199444,GasA,Fa,Y,SBrkr,0.33853501452981466,-0.8111000314380227,-0.10342778833415932,-0.44201775435457,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,-0.9788817520664297,Typ,0.5424556391233719,Fa,Attchd,-0.19101833797006268,RFn,0.20070961709827145,-0.09561916370164024,TA,TA,Y,1.301390401349478,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,15.422883431409495,Fa,GdPrv,None,-0.08428211295110108,-1.974227560040822,-1.3586915978395944,WD,Normal,181000
120,RM,-0.026844397101756186,-0.608172276685558,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,-0.17037436140654103,-0.5494721326373805,1.0426896995384436,0.8993743947243525,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.31721135312283283,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.4269150391917451,Unf,-0.2952966955605355,-0.9022368990937278,-0.6141458003151902,GasA,Ex,Y,SBrkr,-0.8492078072990841,-0.8111000314380227,-0.10342778833415932,-1.3282298531992438,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-2.396812287345144,-0.17295267788621654,Gd,-1.6102065428098002,Typ,0.5424556391233719,Gd,Attchd,1.0204345420725258,Fin,0.20070961709827145,-0.4389283471265602,TA,TA,Y,0.32043114331306516,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,0.1458735117383939,ConLD,Normal,144500
20,C (all),-0.20975312374517646,-0.19409984451805787,Grvl,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,-0.9247292642131336,-0.5494721326373805,-0.7166684993982879,-1.6648446217547987,Hip,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,Fa,TA,CBlock,TA,TA,Av,Unf,-1.0143730888630373,Unf,-0.2952966955605355,-0.09688542940665842,-1.3725155356807335,GasA,TA,N,FuseA,-0.34422387437399915,-0.8111000314380227,-0.10342778833415932,-0.9514455335169096,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Fa,-1.6102065428098002,Typ,-1.0044623487157354,None,Basment,-1.079417116667961,Unf,0.20070961709827145,0.01166495611864726,TA,TA,N,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,Shed,0.022360201263400544,-0.12424823964612235,1.6504386213163822,WD,Alloca,55993
20,RL,0.19671489152799923,-0.09353662865706931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.17037436140654103,0.37849460579413086,-0.5136656302902035,-1.3689731967764351,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.7172460587611353,TA,TA,CBlock,TA,TA,No,Rec,0.30934772965253327,Unf,-0.2952966955605355,0.5719657911809076,0.8484244036040717,GasA,Gd,Y,SBrkr,0.681202683300408,-0.8111000314380227,-0.10342778833415932,-0.18634268028441467,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,1.1818218262498423,1.460632119310771,-0.17295267788621654,TA,0.2837678294203116,Typ,-1.0044623487157354,None,Attchd,-0.8371265406594433,RFn,-1.3791450297688244,-1.0772688600572708,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,4.169161793851015,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,Shed,0.9031467223683584,-0.8642399678040021,-0.6064090430506002,COD,Normal,157900
50,RL,-1.1581784927159198,-0.23905295835187163,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,-0.9247292642131336,1.306461344225642,-1.867018091010766,-1.7634684300809198,Gable,CompShg,Stucco,Stucco,None,-0.5963814205646419,TA,TA,BrkTil,TA,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.23526517673546624,-1.0130285832022616,GasW,Gd,Y,SBrkr,-1.266592486553491,0.4698245396903634,-0.10342778833415932,-0.5554375240548646,-0.8545653379506731,3.900959411856239,-1.0546305030572005,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Fa,0.2837678294203116,Typ,-1.0044623487157354,None,Detchd,-0.9582718286637021,Unf,-1.3791450297688244,-1.1899171858685726,TA,TA,P,0.8462253056205824,-0.7331350629452272,1.2277393368608027,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,-1.3586915978395944,WD,Normal,116000
20,RL,-1.0226891542915277,0.13772001513886487,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5839805414000515,-0.5494721326373805,0.8396868304303591,0.6035029697459889,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.7930150644641383,TA,TA,PConc,Gd,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.426094174782494,1.3581079595153296,GasA,Ex,Y,SBrkr,1.2454449348850694,-0.8111000314380227,-0.10342778833415932,0.23465612589125467,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,-0.3475569613230591,Typ,-1.0044623487157354,None,Attchd,0.7781439660640082,RFn,0.20070961709827145,0.5159003192739985,TA,TA,Y,-0.7782432256877173,-0.21455345268485787,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.4942441037250623,1.6504386213163822,WD,Normal,224900
20,RL,-0.026844397101756186,0.06874023701456444,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.9247292642131336,0.37849460579413086,-0.6490008763622598,-1.5662208134286775,Gable,CompShg,BrkFace,BrkFace,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,No,BLQ,0.04373269698986941,Unf,-0.2952966955605355,-0.1378355041365094,-0.22018749622919373,GasA,Gd,Y,SBrkr,-0.4369760253194229,-0.8111000314380227,-0.10342778833415932,-1.020650816723869,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-1.6102065428098002,Typ,0.5424556391233719,Gd,Attchd,-0.9986535913317883,RFn,-1.3791450297688244,-1.2167382158236446,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,1.6221200014851886,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,-1.3586915978395944,WD,Normal,137000
20,RL,-0.026844397101756186,0.24700258497623973,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1.338335444206644,-0.5494721326373805,0.9750220765024153,0.8007505863982314,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.20368799071196317,Gd,TA,PConc,Gd,TA,No,GLQ,1.6374228929658523,Unf,-0.2952966955605355,-0.5291362182217522,1.1586665680717938,GasA,Ex,Y,SBrkr,1.31758549673151,-0.8111000314380227,-0.10342778833415932,0.28848245727444527,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,2.0893736269624794,Gd,Attchd,0.9396710167363533,RFn,1.7805642639653672,1.9052296709467216,TA,TA,Y,0.39890788395597815,0.16675655485953136,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,0.1458735117383939,WD,Normal,271000
80,RL,0.4225304555686524,-0.18402414658978927,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,-0.17037436140654103,1.306461344225642,-0.07382608055602065,-0.7279184426566473,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.1639114685232338,TA,TA,CBlock,TA,TA,Av,GLQ,0.0829218001696067,Unf,-0.2952966955605355,-0.17423557056304362,-0.2152630174281188,GasA,Gd,Y,SBrkr,-0.3236122852750161,-0.8111000314380227,-0.10342778833415932,-0.9360665816931409,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,-1.0044623487157354,None,Attchd,-0.3121636259743215,Unf,0.20070961709827145,-0.3316442273062727,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,MnPrv,None,-0.08428211295110108,-0.12424823964612235,1.6504386213163822,WD,Normal,155000
120,RL,-1.2033416055240502,-0.42089992961495015,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.5839805414000515,-0.5494721326373805,1.2118587571285138,1.195245819702716,Gable,CompShg,VinylSd,VinylSd,Stone,0.09557050270161112,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.58149427951182,Unf,-0.2952966955605355,0.09648992348430456,0.6415962939589235,GasA,Ex,Y,SBrkr,0.4647809977610859,-0.8111000314380227,-0.10342778833415932,-0.3478216744339865,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Gd,-0.3475569613230591,Typ,0.5424556391233719,Gd,Attchd,1.2627251180810435,RFn,0.20070961709827145,-0.09561916370164024,TA,TA,Y,0.7285101946562129,-0.1993010523830823,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,1.6504386213163822,New,Partial,224000
60,RL,0.061225553103607326,-0.3380660668392804,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.5839805414000515,-0.5494721326373805,1.0088558880204295,0.8500624905612919,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.4900656417212057,-0.7372577703420641,GasA,Ex,Y,SBrkr,-0.9780302391677282,1.1012022538281139,-0.10342778833415932,0.19428637735386173,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,-0.3475569613230591,Typ,-1.0044623487157354,None,Attchd,0.9800527794044396,RFn,0.20070961709827145,0.49980770130095536,TA,TA,Y,-0.7782432256877173,-0.04677704936532661,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,0.1458735117383939,WD,Normal,183000
20,RM,-0.48073180059396026,-0.4568430443398314,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,-1.679084167019726,-1.4774388710688917,-0.6828346878802738,-1.615532717591738,Gable,CompShg,MetalSd,MetalSd,None,-0.5963814205646419,Fa,TA,CBlock,Fa,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.8040162146500632,-0.39746873306789215,GasA,TA,N,SBrkr,-0.6224803272102705,-0.8111000314380227,-0.10342778833415932,-1.1590613831377876,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-1.6102065428098002,Min2,-1.0044623487157354,None,Detchd,-0.19101833797006268,Unf,0.20070961709827145,0.39788778747168224,TA,TA,Y,-0.7782432256877173,-0.245058253288409,1.4906597799437267,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-1.6042316959618819,0.898156066527388,WD,Normal,93000
60,RL,-0.026844397101756186,0.16261861482699017,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.5839805414000515,-0.5494721326373805,1.0088558880204295,0.8500624905612919,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,Gd,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.6015408451524668,-0.6166080397157276,GasA,Ex,Y,SBrkr,-0.851784255936457,1.2011325395189811,-0.10342778833415932,0.37306669230517336,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,0.5424556391233719,Gd,BuiltIn,0.9800527794044396,Fin,0.20070961709827145,-0.3691936692433733,TA,TA,Y,0.006524180741413015,-0.0010198484599999028,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,1.3557352166696373,-0.6064090430506002,WD,Family,225000
50,RL,-0.48073180059396026,-0.07900437202975882,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.17037436140654103,1.306461344225642,-1.1226742376144567,-1.7634684300809198,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,TA,TA,BrkTil,TA,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.44456555868803793,-0.7865025583528137,GasA,TA,Y,SBrkr,-0.6018687381112874,0.42667282541476176,-0.10342778833415932,-0.0959913383197733,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,0.2837678294203116,Typ,0.5424556391233719,Gd,Detchd,-1.5639982686849963,Unf,-1.3791450297688244,-1.4044854255091477,TA,TA,Y,1.8507275858498693,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdWo,None,-0.08428211295110108,0.24574762443281756,0.898156066527388,WD,Normal,139500
20,FV,0.467693568376783,0.0484919594471785,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.338335444206644,-0.5494721326373805,1.1103573225744716,0.9979982030504737,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,Gd,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.062093510517152,0.9641496554293332,GasA,Ex,Y,SBrkr,0.8022957692569335,-0.8111000314380227,-0.10342778833415932,-0.0959913383197733,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,0.5424556391233719,Gd,Attchd,1.1011980674086985,RFn,0.20070961709827145,1.4707289856745571,TA,TA,Y,-0.7782432256877173,1.4022009793033523,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,-1.3586915978395944,New,Partial,232600
20,RL,1.9580762910450937,0.39600665626159653,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,2.8470452498198293,-0.5494721326373805,1.1441911340924857,1.096622011376595,Hip,CompShg,CemntBd,CmentBd,BrkFace,3.814812090257721,Ex,TA,PConc,Ex,TA,Av,GLQ,2.547480955695307,Unf,-0.2952966955605355,-0.31983583626918044,2.414408662345908,GasA,Ex,Y,SBrkr,2.3352827084937986,-0.8111000314380227,-0.10342778833415932,1.047818203573027,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Ex,0.2837678294203116,Typ,0.5424556391233719,Gd,Attchd,1.1415798300767848,Fin,1.7805642639653672,3.8524364456849396,TA,TA,Y,0.6971194983990476,-0.04677704936532661,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,0.1458735117383939,New,Partial,385000
20,RL,-0.2549162365533071,-0.21182919760337665,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,0.5839805414000515,-0.5494721326373805,0.9411882649844013,0.7514386822351707,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,No,GLQ,-0.9708296408855515,Unf,-0.2952966955605355,1.9369682821759406,0.8779712764105214,GasA,Ex,Y,SBrkr,0.6605910942014249,-0.8111000314380227,-0.10342778833415932,-0.20172163210818342,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,-0.3475569613230591,Typ,0.5424556391233719,TA,Attchd,0.899289254068267,RFn,0.20070961709827145,0.13504169391197787,TA,TA,Y,1.4975822529567606,-0.13829145117598002,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,0.898156066527388,WD,Normal,189000
60,RL,-0.026844397101756186,1.7421780285047914,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,-0.9247292642131336,-0.5494721326373805,-0.2091613266280769,-0.9251660593088897,Flat,Tar&Grv,Plywood,Plywood,None,-0.5963814205646419,TA,TA,PConc,TA,Gd,Gd,LwQ,-0.4722571615433382,ALQ,4.315912723753452,-1.325387671302188,-0.20787629922650636,GasA,TA,Y,SBrkr,-0.04535583243874482,1.3828239680478303,-0.10342778833415932,1.128557700647813,-0.8545653379506731,3.900959411856239,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,TA,0.2837678294203116,Min2,-1.0044623487157354,None,Attchd,-0.47369067664666664,Fin,0.20070961709827145,0.194047959813136,TA,TA,Y,3.035726369557856,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,3.6056668638517495,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,0.898156066527388,WD,Abnorml,185000
